Feature ID	Taxon	Confidence
db217388ae72fcf787f2fb76c2d3940c	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Selenomonas_B_42762; s__Selenomonas sputigena	0.9989057215378768
fed6b03b595402393a6f409dd0245fd9	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9968026159310751
bb98c543d89ba52578fe1ad1dc1010c1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__Lautropia; s__Lautropia mirabilis	0.9645673023973508
34682cf3499076b169312d3db0750d42	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205	0.9986364452576054
195fb86ca9c240cc2c5c8ca635c727db	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C	0.9999983627787139
6977f8a386276ef83f86770fb7a8723d	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 wadei	0.9995388897461838
446b3a9e8fdc18e5229e8841214cc8f4	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 hofstadii	0.9628283028189263
b06662aadd74dc954c5eb128faa305d9	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 wadei	0.999360691102724
8e9d526c5dd2bcf0f11ba9cf41f76843	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205	0.9990113658947672
13f1e447fbe84af8c227d765e2a0469c	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999996703565217
c4dddd69f194572102a93d32826844ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Kingella_B_563201	0.9936038043950728
dbb0f6179ff3e05371bab6b97b5c6f03	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister invisus	0.9933225162579659
1c1464c6020b9711cf2c1ad245321476	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__Lautropia; s__Lautropia mirabilis	0.965316872464758
be5c431fa4814cd04ffa1e4b54b3f8a1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9954343932070172
1c286a0bf236490ed392962babbbd021	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.995768863644273
d28f4febb5e34602db7fe01349a1daaf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Capnocytophaga_820690	0.9999997802226894
17755cd5fb2f3bb3cbd3d58bf36fad95	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9879645478423018
be44120c3361cbcd458e9a49adc20400	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Selenomonas_B_42762; s__Selenomonas sputigena	0.999029213950521
38866c0baa0dd27d018697954d2e99b7	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9950845618386118
be4b7d302309f2157bd86e1a9ffab615	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces sp000220835	0.7186792991974256
c14f2033430062f25327da0c877a4f4b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__Lautropia; s__Lautropia mirabilis	0.9500283863606799
340e82023100f21aace042a25b67ed9d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella denticola	0.9648217415027658
2913d66f9ecaef3f761f35dd56dd8ee2	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 hongkongensis	0.9986026788320947
86d6c1d866afbedc86a26038fa19070d	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9890036462027106
fe9e397578d80d1805c72682193f4aa5	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 wadei	0.9992849740910064
4d0f57e731f9457c313fd0c74890ed7f	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Centipeda	0.9999479049051023
53ea9eb7d468a04cf4cb67fa8eb6882b	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Selenomonas_B_42762; s__Selenomonas sputigena	0.9986671825896959
8c6eb8b8e8e3bc21d5ac25bf6b2a54c5	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9905691815300822
a7d56c9450ea429ca13f983e7de906ba	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9971752319865534
a518d55c7e01a6f7cef0ca3e25b20ca9	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Centipeda; s__Centipeda artemidis	0.9989431290342686
f513fb9dc989d132b7749a085832aabf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella denticola	0.9558087191266604
f5beb5a70cac4710f5678719525ce04f	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Centipeda	0.9999135447153054
6ca02024e234ad750e3c8fd3fd48ac60	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia dentocariosa	0.9867679725246616
9eee0c09b26d4b95a670653cbf4195c4	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister invisus	0.9972759112562022
e37dc3aa621be8cd596e0ab5bcbb6e5f	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia dentocariosa	0.9869437381766382
d1579793a11f46602313ea39a6fc935b	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Selenomonas_B_42762; s__Selenomonas sputigena	0.9990255332216763
f189cb0e143460125df965a937efff26	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella denticola	0.9671908248560517
6e204ee2adc9ae27b065b34113b78576	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999997537233309
8787318cdcd6dceeba71da432ddcf0fd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__Lautropia; s__Lautropia mirabilis	0.964610507806634
0ea1540e9b05d996185d949ce66a4c26	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella	0.9999999724620819
cf1b66b2ac0f684930bf54770caa6c9f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Capnocytophaga_820690	0.9999998355226645
a7bf01692560159d2772d76a1fa49520	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister invisus	0.997860824378544
22a72ba91ecb042bb9caebae5cf5ff2a	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia dentocariosa	0.9834454194496964
55a7e2f1aa608a0110c63b9ecd142261	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella denticola	0.9566089518552398
d866e2fbaa7f6b77d7c2b5b3c243172c	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 wadei	0.9990753081684366
cd651d986943555af885551108ad7250	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Alloprevotella	0.9824522308620199
f7c85269b43c30cbd2831b7d8fb1f5b3	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Saccharimonas; s__Saccharimonas aalborgensis	0.9681865476383681
f7568c3f904adb5b69dc62727368d06b	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999997630382765
3babecc3677fd7b6585753beb84c9ff7	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister invisus	0.9982624331639403
be19af30af87720530ac5f72b816b7b6	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia dentocariosa	0.9844225492859947
4034ebf3579de32598275feed5d59b33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Capnocytophaga_820688; s__Capnocytophaga leadbetteri	0.9298236344522103
13c751fab4790d708addf2dc848a2670	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella	0.9999999730034558
1a0a673c34449d16b079562f8760a7e1	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Saccharimonas; s__Saccharimonas aalborgensis	0.957269377861554
68b32c7ade0349fe4e14a42d2d52fba0	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.8858686227860328
57026b0b73a7eb558ce0cb23146bb885	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Saccharimonas; s__Saccharimonas aalborgensis	0.9303374010743635
28094684428509f4fd91e972194df6b6	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces massiliensis	0.709250978469129
976cc809919acc5f1e8098422e8e5d11	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Centipeda; s__Centipeda artemidis	0.9992906585469314
