	Fl_1	Fl_10	Fl_11	Fl_12	Fl_13	Fl_14	Fl_15	Fl_16	Fl_17	Fl_18	Fl_19	Fl_2	Fl_3	Fl_4	Fl_5	Fl_6	Fl_7	Fl_8	Fl_9	Fl_Arg_1	Fl_Arg_10	Fl_Arg_11	Fl_Arg_12	Fl_Arg_13	Fl_Arg_14	Fl_Arg_15	Fl_Arg_16	Fl_Arg_17	Fl_Arg_18	Fl_Arg_19	Fl_Arg_2	Fl_Arg_3	Fl_Arg_4	Fl_Arg_5	Fl_Arg_6	Fl_Arg_7	Fl_Arg_8	Fl_Arg_9
66c545467c50bcbe7fdac43d6829493a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	86.0	57.0	0.0	0.0
a738e58c4417761ac64823c10823b5ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	19.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0
3f659fb339d7e4ad37f7fea57912fc86	0.0	15.0	0.0	6.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8cca8843201c7484431199451b5b53b	0.0	0.0	21.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	33.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bda91184b605a3d51c03bf8f8992c4f	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	30.0	0.0
f52e1252b27b26fd70375e452f79f07f	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	59.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
418aa3a0a73b683395833acc16bfd902	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	67.0
1555d6e5c284d8e729f3d3c71f6c5ac0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	55.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60479a483520eb8cb18fce34d79bbc3e	0.0	8.0	0.0	0.0	24.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	43.0	0.0	0.0	0.0	22.0	0.0	54.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e48682310037024cbc8832f5132e8c88	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	72.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a54969488c37b06d80deec3c0fdbcddc	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	77.0	0.0	0.0	53.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a8cd30508253b2ec9fedd7db1108dea1	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	28.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0
e63ddc635e24487ac7e0ed39015fe0e0	0.0	0.0	0.0	18.0	0.0	22.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0
28ca5a55533f56dc8e2ff0d0c7f67293	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4671272b93a5f4336385960aba8564c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	48.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20f32e47fa190a25eb5dfae24ec07c71	0.0	0.0	0.0	0.0	37.0	26.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
ca21535e4e2086c258891dfcb35381f5	0.0	0.0	0.0	0.0	0.0	34.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
435071a08a7ba4896a8c07a91944c0da	0.0	0.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	0.0	30.0	61.0	0.0	0.0	0.0	0.0	13.0	21.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	73.0	0.0	0.0	0.0	0.0	17.0	0.0
bd78a4878a37c423f377ffb941f022e5	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	23.0	0.0	19.0	55.0	0.0	0.0	0.0	0.0	4.0	24.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	85.0	0.0	0.0	0.0	0.0	15.0	0.0
871067409018a5ca41ea3171ea5c70d1	48.0	0.0	0.0	37.0	0.0	14.0	46.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848102658a55a8ffc8f0aabc0d612e96	48.0	0.0	0.0	20.0	0.0	9.0	40.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bc0e9139845cac4c9d3f7ec850029ff	0.0	0.0	22.0	61.0	0.0	46.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d135dc4a6de83e87553d82a9994cd2ca	0.0	0.0	129.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11675717fe228ed1774b716dbf51db2e	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0
6c0d83e97f76706ea6cbd93b1916d645	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0
9a597a4dff160fea1115d5da689ac606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0
045e2ffbe507dcf2f36363fb6d7a9b7a	0.0	34.0	0.0	0.0	0.0	26.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
c231f48217e0814e4429ac15c1f34116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	33.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	32.0	0.0	0.0	0.0
9f830d12c24a493c9e714de629509a0b	0.0	0.0	37.0	0.0	0.0	43.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b8a6593b3a8c5ce0bc820799a31a839	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0
ab7e62bd6876beb3ebc5d6a82e947962	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	93.0	0.0	33.0	0.0	0.0	6.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848e3129834c450dad1719f4031159b8	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc8e271e02315ace39102c14834c87c6	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	17.0	57.0	0.0	0.0	0.0	0.0	7.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	89.0	0.0	0.0	0.0	0.0	18.0	0.0
4680119f24adcbd3997d76f8bcdc2242	0.0	0.0	76.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c46218e83561364e4f57fe95041b2fae	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	52.0	24.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b68ab07f538d2928a6fae4cdf8bb0a0b	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
bfaa69821970e0f9898d7cdf41f0166b	34.0	0.0	0.0	9.0	0.0	0.0	0.0	64.0	0.0	5.0	0.0	0.0	0.0	2.0	18.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	7.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
8fc328b7b86303f2457601d35298bc58	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1412189d63db2fb66cbc30f4502211f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a53f256681433e0c3fd0ccaa5ae5a74	0.0	0.0	40.0	0.0	0.0	0.0	56.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8b880dd45eadbca84402a6c3564fa314	0.0	0.0	0.0	0.0	0.0	15.0	0.0	19.0	0.0	0.0	30.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	61.0	0.0	29.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950f4e46ab0c8979410178b137f02220	0.0	0.0	0.0	0.0	0.0	10.0	0.0	24.0	0.0	0.0	17.0	65.0	0.0	0.0	0.0	0.0	10.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	72.0	0.0	0.0	0.0	0.0	3.0	0.0
5a219c494a350bd49ee95c8b1eda08e2	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4cadad6d4338eec5b27956795e781518	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dfb5f3f108c09b8156d378edb79da7ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0
7961818be762ce7318f0b5f85c0d6880	71.0	4.0	28.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
4e06d4d789080de10e1b794d9812f6ca	26.0	0.0	0.0	9.0	0.0	0.0	18.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
6508a96b81cdb230bed81ea90e7487eb	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	33.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85b0d23c5cf9a040681e107318621c32	0.0	0.0	0.0	0.0	0.0	81.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0
4b9426363b70b8ccc87b7034961caca8	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df41a9464c685e96a0d3999615b4ca50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	50.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0
79f2db6d201b897f0eb9b746a1dad9b9	0.0	0.0	38.0	0.0	0.0	21.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	15.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
fde48d67af007da4bb805728c93acbf8	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	30.0	0.0	25.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
c8fc29d2594fc8418f468d508f925947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebeb34b211252bb997e8b2441c10277f	0.0	46.0	0.0	54.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	37.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97383a57b3f2f0fc8ff3210d5d7b46b4	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0
40eb94223a06849e8ed9550370bcbfa6	0.0	27.0	0.0	25.0	0.0	39.0	0.0	18.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6213fe346b851cc50edfee571004aece	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
8009f79fa18e6e6767f7fc7764dc4596	0.0	0.0	30.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	55.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75ec132a6061eee7025e0d2835b6b001	0.0	0.0	0.0	0.0	0.0	15.0	14.0	0.0	0.0	36.0	30.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	18.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60610802813d177be4d23b3d3a252642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	64.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89b7de6c8fe896b0bd5d8f3fa4482968	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	24.0	0.0	0.0	0.0	52.0	15.0	0.0
bb267fc63ed059aee70b9f7d619deacf	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
2cfbe64a566de65780872316c8271464	0.0	0.0	0.0	0.0	0.0	25.0	38.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	0.0	9.0	9.0	6.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	57.0	28.0	0.0	0.0	0.0	0.0
ef8581ab02b167cd92f175d547f59264	16.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfc4f82955598369026c5874b0013e86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	109.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3223dbaa60a2d49374c79b4e9349a248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	73.0	0.0
657fe7c72bf2fb290f82c6265e62d75d	0.0	0.0	0.0	0.0	24.0	6.0	0.0	0.0	0.0	0.0	43.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0
da6591d98035aefde9b67652df9449be	0.0	0.0	21.0	0.0	54.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
3afbfbaceac9f2aa6c83f76dbc1ea365	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	77.0	0.0	12.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
8fc4b790341941842ccabded334cd222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0
53f0894332e4b1313c8e7d1ed2a04163	0.0	0.0	0.0	0.0	0.0	88.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e1949793f8cc14e46a208f2817c7b40	0.0	0.0	0.0	0.0	0.0	41.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	22.0	8.0	0.0	0.0	7.0	0.0	21.0	0.0	13.0	0.0	0.0	17.0	7.0	23.0	0.0	15.0
359462dddaffbb33b5e91144c77ddf6e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0
0a92f2eef1a2a18504fec06fa76ef059	37.0	0.0	0.0	0.0	30.0	59.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00f60ffa13aeeffc5b8e9e9dd204667b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91032e0b2ed79291b7fae4ce6a81c42d	0.0	50.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
0943361cd72e7afa4d12167905936c11	23.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	44.0	0.0	0.0	0.0	7.0	3.0	0.0	9.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	6.0	0.0
